TRANSACTION_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_PRICE,CUSTOMER_ID,CUSTOMER_NAME,GENDER,STORE_ID,STORE_NAME,SUPPLIER_ID,SUPPLIER_NAME,TIME_ID,TIME,DATE,WEEKEND,HALF_OF_YEAR,MONTH,QUARTER,YEAR,QUANTITY,TOTAL_SALES
184722,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),26,02:19:00,2019-04-13,true,1,4,2,2019,66,118799.34
183754,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,31,05:09:00,2019-04-13,true,1,4,2,2019,11,1979.89
186137,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,99,09:40:00,2019-04-13,true,1,4,2,2019,89,13349.11
189548,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),110,09:56:00,2019-04-13,true,1,4,2,2019,23,41399.77
189337,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,124,10:35:00,2019-04-13,true,1,4,2,2019,83,29049.17
176856,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,139,10:59:00,2019-04-13,true,1,4,2,2019,75,142499.25
183775,29,AOC CQ32G1 Curved Gaming Monitor,349.99,3,Michael Johnson,Male,4,Game Zone,27,AOC International,148,11:06:00,2019-04-13,true,1,4,2,2019,67,23449.33
189740,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,173,11:40:00,2019-04-13,true,1,4,2,2019,80,199999.20
184558,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,194,12:04:00,2019-04-13,true,1,4,2,2019,7,9099.93
248761,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,196,12:04:00,2019-04-13,true,1,4,2,2019,48,16799.52
190324,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,239,13:06:00,2019-04-13,true,1,4,2,2019,29,55099.71
179246,29,AOC CQ32G1 Curved Gaming Monitor,349.99,2,Jane Smith,Female,4,Game Zone,27,AOC International,249,13:23:00,2019-04-13,true,1,4,2,2019,95,33249.05
248765,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),278,14:00:00,2019-04-13,true,1,4,2,2019,80,143999.20
180774,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,293,14:22:00,2019-04-13,true,1,4,2,2019,6,1079.94
189844,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,308,14:49:00,2019-04-13,true,1,4,2,2019,62,154999.38
185910,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),318,15:07:00,2019-04-13,true,1,4,2,2019,86,154799.14
193337,11,LG OLED C1 4K TV,2499.99,2,Jane Smith,Female,1,Electro Mart,11,LG Electronics,322,15:15:00,2019-04-13,true,1,4,2,2019,33,82499.67
190935,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,329,15:29:00,2019-04-13,true,1,4,2,2019,42,104999.58
180229,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,332,15:33:00,2019-04-13,true,1,4,2,2019,42,54599.58
188873,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,340,15:51:00,2019-04-13,true,1,4,2,2019,22,3959.78
186971,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,343,16:01:00,2019-04-13,true,1,4,2,2019,77,100099.23
191182,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,381,17:11:00,2019-04-13,true,1,4,2,2019,53,100699.47
191615,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,385,17:16:00,2019-04-13,true,1,4,2,2019,10,1499.90
184974,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,392,17:23:00,2019-04-13,true,1,4,2,2019,88,167199.12
192781,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,396,17:29:00,2019-04-13,true,1,4,2,2019,99,188099.01
183805,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,397,17:31:00,2019-04-13,true,1,4,2,2019,31,5579.69
184174,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,399,17:33:00,2019-04-13,true,1,4,2,2019,55,71499.45
182128,2,Dell XPS 13 Laptop,1299.99,2,Jane Smith,Female,2,Tech Haven,2,Dell Technologies,407,17:44:00,2019-04-13,true,1,4,2,2019,50,64999.50
192744,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,417,17:56:00,2019-04-13,true,1,4,2,2019,33,62699.67
184794,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,424,18:04:00,2019-04-13,true,1,4,2,2019,67,53599.33
193256,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,427,18:12:00,2019-04-13,true,1,4,2,2019,100,189999.00
248779,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,454,18:57:00,2019-04-13,true,1,4,2,2019,25,19999.75
248783,101,Red Tomatoes,1899.99,2,Jane Smith,Female,51,Pakistan,51,Pakistan,461,19:01:00,2019-04-13,true,1,4,2,2019,44,83599.56
248786,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),466,19:03:00,2019-04-13,true,1,4,2,2019,94,169199.06
181068,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,475,19:13:00,2019-04-13,true,1,4,2,2019,85,212499.15
193134,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,479,19:22:00,2019-04-13,true,1,4,2,2019,81,64799.19
193580,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,481,19:25:00,2019-04-13,true,1,4,2,2019,85,12749.15
183019,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,492,19:38:00,2019-04-13,true,1,4,2,2019,95,75999.05
188895,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,500,19:48:00,2019-04-13,true,1,4,2,2019,27,9449.73
179102,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,537,20:50:00,2019-04-13,true,1,4,2,2019,69,172499.31
177325,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,541,20:54:00,2019-04-13,true,1,4,2,2019,47,16449.53
179512,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,547,21:03:00,2019-04-13,true,1,4,2,2019,20,2999.80
185740,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,555,21:12:00,2019-04-13,true,1,4,2,2019,44,7919.56
178348,2,Dell XPS 13 Laptop,1299.99,2,Jane Smith,Female,2,Tech Haven,2,Dell Technologies,582,21:50:00,2019-04-13,true,1,4,2,2019,62,80599.38
180201,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,583,21:50:00,2019-04-13,true,1,4,2,2019,44,83599.56
248791,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,588,21:55:00,2019-04-13,true,1,4,2,2019,71,24849.29
192710,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,598,22:13:00,2019-04-13,true,1,4,2,2019,13,1949.87
189986,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,600,22:14:00,2019-04-13,true,1,4,2,2019,28,22399.72
185462,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,612,22:50:00,2019-04-13,true,1,4,2,2019,43,7739.57
179617,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,621,23:24:00,2019-04-13,true,1,4,2,2019,60,47999.40
187839,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,11,00:38:00,2019-04-14,true,1,4,2,2019,24,59999.76
186009,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,50,07:18:00,2019-04-14,true,1,4,2,2019,93,176699.07
178493,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,96,09:43:00,2019-04-14,true,1,4,2,2019,60,47999.40
186852,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,97,09:47:00,2019-04-14,true,1,4,2,2019,49,63699.51
179818,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,101,09:56:00,2019-04-14,true,1,4,2,2019,72,57599.28
177849,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,110,10:08:00,2019-04-14,true,1,4,2,2019,81,12149.19
179853,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,116,10:14:00,2019-04-14,true,1,4,2,2019,10,24999.90
180491,8,Alienware Aurora Gaming PC,1799.99,4,Emily Brown,Female,5,InnoTech,8,Alienware (Dell),121,10:21:00,2019-04-14,true,1,4,2,2019,21,37799.79
190042,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,124,10:30:00,2019-04-14,true,1,4,2,2019,18,14399.82
181044,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,146,11:01:00,2019-04-14,true,1,4,2,2019,17,42499.83
193241,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,175,11:46:00,2019-04-14,true,1,4,2,2019,75,26249.25
186292,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),194,12:11:00,2019-04-14,true,1,4,2,2019,20,35999.80
181430,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,195,12:11:00,2019-04-14,true,1,4,2,2019,17,42499.83
177678,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,203,12:34:00,2019-04-14,true,1,4,2,2019,98,127399.02
184270,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,223,13:07:00,2019-04-14,true,1,4,2,2019,78,11699.22
184846,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,230,13:21:00,2019-04-14,true,1,4,2,2019,27,9449.73
178370,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,243,13:40:00,2019-04-14,true,1,4,2,2019,11,1979.89
177420,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,245,13:45:00,2019-04-14,true,1,4,2,2019,30,5399.70
184894,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,255,14:04:00,2019-04-14,true,1,4,2,2019,54,9719.46
179036,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,271,14:28:00,2019-04-14,true,1,4,2,2019,16,30399.84
178372,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,293,15:02:00,2019-04-14,true,1,4,2,2019,70,12599.30
182238,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,314,15:39:00,2019-04-14,true,1,4,2,2019,10,7999.90
185778,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,339,16:29:00,2019-04-14,true,1,4,2,2019,98,17639.02
177252,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,341,16:36:00,2019-04-14,true,1,4,2,2019,24,8399.76
181049,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),342,16:41:00,2019-04-14,true,1,4,2,2019,55,98999.45
178565,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,347,16:49:00,2019-04-14,true,1,4,2,2019,45,58499.55
178152,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,353,16:54:00,2019-04-14,true,1,4,2,2019,41,7379.59
177080,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),378,17:33:00,2019-04-14,true,1,4,2,2019,61,109799.39
182190,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,384,17:56:00,2019-04-14,true,1,4,2,2019,22,7699.78
180264,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,392,18:19:00,2019-04-14,true,1,4,2,2019,44,15399.56
179140,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,400,18:26:00,2019-04-14,true,1,4,2,2019,30,56999.70
190839,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),402,18:32:00,2019-04-14,true,1,4,2,2019,4,7199.96
180152,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,403,18:34:00,2019-04-14,true,1,4,2,2019,23,18399.77
189176,101,Red Tomatoes,1899.99,2,Jane Smith,Female,51,Pakistan,51,Pakistan,415,18:55:00,2019-04-14,true,1,4,2,2019,25,47499.75
193824,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,421,19:01:00,2019-04-14,true,1,4,2,2019,71,24849.29
183243,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,422,19:01:00,2019-04-14,true,1,4,2,2019,72,10799.28
189939,29,AOC CQ32G1 Curved Gaming Monitor,349.99,2,Jane Smith,Female,4,Game Zone,27,AOC International,429,19:04:00,2019-04-14,true,1,4,2,2019,11,3849.89
181732,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,433,19:11:00,2019-04-14,true,1,4,2,2019,54,43199.46
248826,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,453,19:42:00,2019-04-14,true,1,4,2,2019,99,17819.01
181150,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,474,20:01:00,2019-04-14,true,1,4,2,2019,75,26249.25
190555,99,Jabra Elite 75t True Wireless Earbuds,149.99,2,Jane Smith,Female,3,Sound Zone,37,Jabra,496,20:37:00,2019-04-14,true,1,4,2,2019,16,2399.84
181228,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,506,20:46:00,2019-04-14,true,1,4,2,2019,62,154999.38
182499,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,507,20:50:00,2019-04-14,true,1,4,2,2019,93,32549.07
189169,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,518,21:01:00,2019-04-14,true,1,4,2,2019,89,115699.11
186540,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,539,21:31:00,2019-04-14,true,1,4,2,2019,52,129999.48
187989,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,544,21:40:00,2019-04-14,true,1,4,2,2019,38,13299.62
248834,8,Alienware Aurora Gaming PC,1799.99,2,Jane Smith,Female,5,InnoTech,8,Alienware (Dell),552,21:49:00,2019-04-14,true,1,4,2,2019,9,16199.91
180128,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,597,23:22:00,2019-04-14,true,1,4,2,2019,66,164999.34
180189,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,606,23:50:00,2019-04-14,true,1,4,2,2019,2,699.98
248842,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),3,00:03:00,2019-04-15,false,1,4,2,2019,100,179999.00
194028,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,14,00:47:00,2019-04-15,false,1,4,2,2019,24,45599.76
176628,101,Red Tomatoes,1899.99,2,Jane Smith,Female,51,Pakistan,51,Pakistan,36,04:03:00,2019-04-15,false,1,4,2,2019,14,26599.86
248847,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,48,06:23:00,2019-04-15,false,1,4,2,2019,12,29999.88
194033,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,50,06:44:00,2019-04-15,false,1,4,2,2019,84,209999.16
186388,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,67,08:25:00,2019-04-15,false,1,4,2,2019,5,6499.95
187886,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,82,08:54:00,2019-04-15,false,1,4,2,2019,25,3749.75
189954,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,86,09:03:00,2019-04-15,false,1,4,2,2019,40,7199.60
248852,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,92,09:19:00,2019-04-15,false,1,4,2,2019,21,16799.79
176883,101,Red Tomatoes,1899.99,2,Jane Smith,Female,51,Pakistan,51,Pakistan,95,09:24:00,2019-04-15,false,1,4,2,2019,35,66499.65
176930,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,105,09:41:00,2019-04-15,false,1,4,2,2019,40,51999.60
179303,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,118,10:12:00,2019-04-15,false,1,4,2,2019,98,127399.02
182704,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,124,10:22:00,2019-04-15,false,1,4,2,2019,9,7199.91
183238,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,132,10:34:00,2019-04-15,false,1,4,2,2019,93,32549.07
248858,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),169,11:26:00,2019-04-15,false,1,4,2,2019,57,102599.43
248863,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,180,11:38:00,2019-04-15,false,1,4,2,2019,39,31199.61
248868,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,209,12:33:00,2019-04-15,false,1,4,2,2019,18,14399.82
178475,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,222,12:52:00,2019-04-15,false,1,4,2,2019,23,57499.77
191684,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,235,13:05:00,2019-04-15,false,1,4,2,2019,15,19499.85
183873,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,237,13:11:00,2019-04-15,false,1,4,2,2019,3,2399.97
188008,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,271,14:07:00,2019-04-15,false,1,4,2,2019,42,54599.58
184049,11,LG OLED C1 4K TV,2499.99,1,John Doe,Male,1,Electro Mart,11,LG Electronics,297,14:55:00,2019-04-15,false,1,4,2,2019,89,222499.11
192719,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,311,15:16:00,2019-04-15,false,1,4,2,2019,96,17279.04
248876,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,315,15:23:00,2019-04-15,false,1,4,2,2019,3,3899.97
180187,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,325,15:32:00,2019-04-15,false,1,4,2,2019,28,4199.72
187287,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,344,16:04:00,2019-04-15,false,1,4,2,2019,18,6299.82
183854,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),359,16:26:00,2019-04-15,false,1,4,2,2019,50,89999.50
182819,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,367,16:49:00,2019-04-15,false,1,4,2,2019,16,5599.84
186198,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,374,17:02:00,2019-04-15,false,1,4,2,2019,93,74399.07
185605,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,394,17:35:00,2019-04-15,false,1,4,2,2019,14,11199.86
185505,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,400,17:44:00,2019-04-15,false,1,4,2,2019,26,9099.74
182311,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,441,19:04:00,2019-04-15,false,1,4,2,2019,67,127299.33
179912,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),463,19:34:00,2019-04-15,false,1,4,2,2019,76,136799.24
188439,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,495,20:39:00,2019-04-15,false,1,4,2,2019,13,10399.87
182096,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,526,21:38:00,2019-04-15,false,1,4,2,2019,93,16739.07
187065,29,AOC CQ32G1 Curved Gaming Monitor,349.99,3,Michael Johnson,Male,4,Game Zone,27,AOC International,536,22:05:00,2019-04-15,false,1,4,2,2019,87,30449.13
180444,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),562,22:51:00,2019-04-15,false,1,4,2,2019,95,170999.05
187424,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,579,23:40:00,2019-04-15,false,1,4,2,2019,9,1619.91
192254,29,AOC CQ32G1 Curved Gaming Monitor,349.99,2,Jane Smith,Female,4,Game Zone,27,AOC International,5,00:08:00,2019-04-16,false,1,4,2,2019,30,10499.70
184672,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,36,05:57:00,2019-04-16,false,1,4,2,2019,90,31499.10
193705,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,42,06:29:00,2019-04-16,false,1,4,2,2019,68,88399.32
185165,21,DJI Mavic Air 2 Drone,799.99,2,Jane Smith,Female,6,Photo World,20,DJI,59,07:42:00,2019-04-16,false,1,4,2,2019,82,65599.18
181914,21,DJI Mavic Air 2 Drone,799.99,1,John Doe,Male,6,Photo World,20,DJI,123,10:25:00,2019-04-16,false,1,4,2,2019,98,78399.02
178486,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),129,10:36:00,2019-04-16,false,1,4,2,2019,14,25199.86
184761,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),135,10:43:00,2019-04-16,false,1,4,2,2019,19,34199.81
180813,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,152,11:06:00,2019-04-16,false,1,4,2,2019,29,5219.71
184184,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,157,11:14:00,2019-04-16,false,1,4,2,2019,91,13649.09
183391,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,175,11:37:00,2019-04-16,false,1,4,2,2019,70,10499.30
179852,29,AOC CQ32G1 Curved Gaming Monitor,349.99,1,John Doe,Male,4,Game Zone,27,AOC International,179,11:42:00,2019-04-16,false,1,4,2,2019,94,32899.06
191279,29,AOC CQ32G1 Curved Gaming Monitor,349.99,2,Jane Smith,Female,4,Game Zone,27,AOC International,186,11:55:00,2019-04-16,false,1,4,2,2019,42,14699.58
188989,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,194,12:16:00,2019-04-16,false,1,4,2,2019,16,2399.84
190381,29,AOC CQ32G1 Curved Gaming Monitor,349.99,2,Jane Smith,Female,4,Game Zone,27,AOC International,199,12:29:00,2019-04-16,false,1,4,2,2019,29,10149.71
185985,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,213,12:43:00,2019-04-16,false,1,4,2,2019,22,3299.78
184493,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,224,13:07:00,2019-04-16,false,1,4,2,2019,56,72799.44
188044,99,Jabra Elite 75t True Wireless Earbuds,149.99,1,John Doe,Male,3,Sound Zone,37,Jabra,237,13:27:00,2019-04-16,false,1,4,2,2019,60,8999.40
248900,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,243,13:33:00,2019-04-16,false,1,4,2,2019,29,55099.71
191435,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,267,14:01:00,2019-04-16,false,1,4,2,2019,93,120899.07
186740,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,274,14:08:00,2019-04-16,false,1,4,2,2019,83,14939.17
182995,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,296,14:45:00,2019-04-16,false,1,4,2,2019,88,114399.12
182566,101,Red Tomatoes,1899.99,1,John Doe,Male,51,Pakistan,51,Pakistan,311,15:06:00,2019-04-16,false,1,4,2,2019,75,142499.25
179737,10,Fitbit Charge 5,179.99,1,John Doe,Male,7,Health Zone,10,Fitbit Inc.,354,16:10:00,2019-04-16,false,1,4,2,2019,87,15659.13
179598,8,Alienware Aurora Gaming PC,1799.99,1,John Doe,Male,5,InnoTech,8,Alienware (Dell),383,17:06:00,2019-04-16,false,1,4,2,2019,89,160199.11
183134,2,Dell XPS 13 Laptop,1299.99,1,John Doe,Male,2,Tech Haven,2,Dell Technologies,397,17:36:00,2019-04-16,false,1,4,2,2019,98,127399.02
